collection	filename	language	century	notBeforeYear	notAfterYear
eton college windsor	Eton_393.xml	fa	18	1776	1776
eton college windsor	Eton_399.xml	fa	18	1783	1783
eton college windsor	Eton_401.xml	fa	18	1710	1710
eton college windsor	Eton_417.xml	fa	18	1783	1783
eton college windsor	Eton_422.xml	fa	18	1782	1782
eton college windsor	Eton_424.xml	fa	18	1773	1773
eton college windsor	Eton_437.xml	fa	18	1742	1742
eton college windsor	Eton_439.xml	fa	18	1781	1781
eton college windsor	Eton_440.xml	fa	18	1704	1704
eton college windsor	Eton_442_2.xml	fa	18	1721	1721
eton college windsor	Eton_443.xml	fa	18	1783	1783
eton college windsor	Eton_445.xml	fa	18	1769	1769
eton college windsor	Eton_447.xml	fa	18	1783	1783
eton college windsor	Eton_448.xml	fa	18	1739	1739
eton college windsor	Eton_449.xml	fa	18	1780	1780
eton college windsor	Eton_456_1.xml	fa	18	1748	1748
eton college windsor	Eton_457.xml	fa	18	1705	1705
eton college windsor	Eton_383.xml	fa+ar	18	1753	1753
eton college windsor	Eton_334.xml	hi	18	1711	1711
eton college windsor	Eton_258_3.xml	ar			
eton college windsor	Eton_261.xml	ar			
eton college windsor	Eton_262.xml	ar			
eton college windsor	Eton_268.xml	ar			
eton college windsor	Eton_269.xml	ar			
eton college windsor	Eton_275_1.xml	ar			
eton college windsor	Eton_275_2.xml	ar			
eton college windsor	Eton_280.xml	ar			
eton college windsor	Eton_313.xml	ar			
eton college windsor	Eton_329.xml	ar			
eton college windsor	Eton_333.xml	ar			
eton college windsor	Eton_344.xml	ar			
eton college windsor	Eton_357.xml	ar			
eton college windsor	Eton_365.xml	ar			
eton college windsor	Eton_368.xml	ar			
eton college windsor	Eton_378.xml	ar			
eton college windsor	Eton_389.xml	ar			
eton college windsor	Eton_391.xml	ar			
eton college windsor	Eton_395.xml	ar			
eton college windsor	Eton_404.xml	ar			
eton college windsor	Eton_407.xml	ar			
eton college windsor	Eton_416.xml	ar			
eton college windsor	Eton_420_1.xml	ar			
eton college windsor	Eton_420_2.xml	ar			
eton college windsor	Eton_431.xml	ar			
eton college windsor	Eton_434.xml	ar			
eton college windsor	Eton_446.xml	ar			
eton college windsor	Eton_452.xml	ar			
eton college windsor	Eton_902.xml	ar			
eton college windsor	Eton_904.xml	ar			
eton college windsor	Eton_258_1.xml	fa			
eton college windsor	Eton_258_2.xml	fa			
eton college windsor	Eton_259.xml	fa			
eton college windsor	Eton_260.xml	fa			
eton college windsor	Eton_266.xml	fa			
eton college windsor	Eton_270.xml	fa			
eton college windsor	Eton_271.xml	fa			
eton college windsor	Eton_278_1.xml	fa			
eton college windsor	Eton_281.xml	fa			
eton college windsor	Eton_283.xml	fa			
eton college windsor	Eton_284.xml	fa			
eton college windsor	Eton_288.xml	fa			
eton college windsor	Eton_290.xml	fa			
eton college windsor	Eton_291.xml	fa			
eton college windsor	Eton_292_2.xml	fa			
eton college windsor	Eton_292_3.xml	fa			
eton college windsor	Eton_292_4.xml	fa			
eton college windsor	Eton_292_5.xml	fa			
eton college windsor	Eton_292_6.xml	fa			
eton college windsor	Eton_292_7.xml	fa			
eton college windsor	Eton_296_1.xml	fa			
eton college windsor	Eton_297_1.xml	fa			
eton college windsor	Eton_297_3.xml	fa			
eton college windsor	Eton_298.xml	fa			
eton college windsor	Eton_299.xml	fa			
eton college windsor	Eton_306.xml	fa			
eton college windsor	Eton_312.xml	fa			
eton college windsor	Eton_315.xml	fa			
eton college windsor	Eton_316.xml	fa			
eton college windsor	Eton_317.xml	fa			
eton college windsor	Eton_318.xml	fa			
eton college windsor	Eton_319.xml	fa			
eton college windsor	Eton_321.xml	fa			
eton college windsor	Eton_324.xml	fa			
eton college windsor	Eton_327.xml	fa			
eton college windsor	Eton_328.xml	fa			
eton college windsor	Eton_330.xml	fa			
eton college windsor	Eton_332.xml	fa			
eton college windsor	Eton_335.xml	fa			
eton college windsor	Eton_337.xml	fa			
eton college windsor	Eton_339.xml	fa			
eton college windsor	Eton_340.xml	fa			
eton college windsor	Eton_342.xml	fa			
eton college windsor	Eton_343.xml	fa			
eton college windsor	Eton_350.xml	fa			
eton college windsor	Eton_351.xml	fa			
eton college windsor	Eton_353.xml	fa			
eton college windsor	Eton_356.xml	fa			
eton college windsor	Eton_359.xml	fa			
eton college windsor	Eton_362.xml	fa			
eton college windsor	Eton_363.xml	fa			
eton college windsor	Eton_364.xml	fa			
eton college windsor	Eton_366_2.xml	fa			
eton college windsor	Eton_369_1.xml	fa			
eton college windsor	Eton_369_2.xml	fa			
eton college windsor	Eton_370.xml	fa			
eton college windsor	Eton_371.xml	fa			
eton college windsor	Eton_372.xml	fa			
eton college windsor	Eton_374.xml	fa			
eton college windsor	Eton_377.xml	fa			
eton college windsor	Eton_379.xml	fa			
eton college windsor	Eton_380_1.xml	fa			
eton college windsor	Eton_380_2.xml	fa			
eton college windsor	Eton_382.xml	fa			
eton college windsor	Eton_384_1.xml	fa			
eton college windsor	Eton_385.xml	fa			
eton college windsor	Eton_386.xml	fa			
eton college windsor	Eton_396.xml	fa			
eton college windsor	Eton_398.xml	fa			
eton college windsor	Eton_403.xml	fa			
eton college windsor	Eton_405.xml	fa			
eton college windsor	Eton_406_1.xml	fa			
eton college windsor	Eton_406_2.xml	fa			
eton college windsor	Eton_406_3.xml	fa			
eton college windsor	Eton_406_4.xml	fa			
eton college windsor	Eton_411.xml	fa			
eton college windsor	Eton_413.xml	fa			
eton college windsor	Eton_414.xml	fa			
eton college windsor	Eton_415_1.xml	fa			
eton college windsor	Eton_418.xml	fa			
eton college windsor	Eton_419.xml	fa			
eton college windsor	Eton_425.xml	fa			
eton college windsor	Eton_426.xml	fa			
eton college windsor	Eton_427.xml	fa			
eton college windsor	Eton_428.xml	fa			
eton college windsor	Eton_433.xml	fa			
eton college windsor	Eton_435.xml	fa			
eton college windsor	Eton_436.xml	fa			
eton college windsor	Eton_438.xml	fa			
eton college windsor	Eton_441.xml	fa			
eton college windsor	Eton_442_1.xml	fa			
eton college windsor	Eton_444.xml	fa			
eton college windsor	Eton_450.xml	fa			
eton college windsor	Eton_451.xml	fa			
eton college windsor	Eton_454.xml	fa			
eton college windsor	Eton_455.xml	fa			
eton college windsor	Eton_456_2.xml	fa			
eton college windsor	Eton_459.xml	fa			
eton college windsor	Eton_460.xml	fa			
eton college windsor	Eton_461.xml	fa			
eton college windsor	Eton_465.xml	fa			
eton college windsor	Eton_901.xml	fa			
eton college windsor	Eton_903.xml	fa			
eton college windsor	Eton_320.xml	hi			
eton college windsor	Eton_336.xml	hi			
eton college windsor	Eton_410.xml	hi			
eton college windsor	Eton_905.xml	hi			
eton college windsor	Eton_311.xml	und			
eton college windsor	Eton_347.xml	und			
eton college windsor	Eton_349.xml	und			
eton college windsor	Eton_358.xml	und			
eton college windsor	Eton_409.xml	und			
eton college windsor	Eton_429.xml	und			
eton college windsor	Eton_462.xml	und			
eton college windsor	Eton_463.xml	und			
eton college windsor	Eton_464.xml	und			
hertford college (university of oxford)	MS_Hertford_30.xml	ar			
hertford college (university of oxford)	MS_Hertford_31.xml	fa			
hertford college (university of oxford)	MS_Hertford_32.xml	fa			
jesus college (cambridge)	Z_6.xml	fa	19	1780	1820
jesus college (cambridge)	Z_11.xml	ar	17		1639
jesus college (cambridge)	Z_4.xml	fa	17	1639	1639
jesus college (cambridge)	Z_5.xml	fa	17	1688	1688
jesus college (cambridge)	Z_7.xml	fa	17	1685	1685
jesus college (cambridge)	Z_8.xml	fa	18		1707
jesus college (cambridge)	Z_9.xml	fa	18		1707
jesus college (cambridge)	Z_12.xml	ar	19	1853	1853
jesus college (cambridge)	Z_13.xml	ar	19	1852	1852
jesus college (cambridge)	Z_14.xml	ar	19	1855	1855
jesus college (cambridge)	Z_15.xml	ar	19	1703	1858
jesus college (cambridge)	Z_16.xml	ar	19	1853	1853
jesus college (cambridge)	Z_17.xml	ar	19	1824	1824
jesus college (cambridge)	Z_1.xml	fa			
jesus college (cambridge)	Z_10.xml	fa			
jesus college (cambridge)	Z_18.xml	fa			
jesus college (cambridge)	Z_2.xml	fa			
jesus college (cambridge)	Z_3.xml	fa			
King's College Cambridge	Kings_121.xml	fa	17	1670	1674
King's College Cambridge	Kings_56.xml	fa	15	1425	1426
King's College Cambridge	Kings_143.xml	ar	16	1594	1594
King's College Cambridge	Kings_144.xml	ar	16	1583	1583
King's College Cambridge	Kings_145.xml	ar	16	1588	1588
King's College Cambridge	Kings_148.xml	ar	16	1586	1586
King's College Cambridge	Kings_228.xml	ar	16	1560	1560
King's College Cambridge	Kings_248_1.xml	ar	16	1597	1597
King's College Cambridge	Kings_63.xml	ar	16	1567	1567
King's College Cambridge	Kings_70.xml	ar	16	1572	1572
King's College Cambridge	Kings_99.xml	ar	16	1596	1596
King's College Cambridge	Kings_108.xml	fa	16	1573	1573
King's College Cambridge	Kings_138_3.xml	fa	16	1558	1559
King's College Cambridge	Kings_15.xml	fa	16	1501	1581
King's College Cambridge	Kings_153.xml	fa	16	1571	1571
King's College Cambridge	Kings_179.xml	fa	16	1565	1566
King's College Cambridge	Kings_186.xml	fa	16	1531	1532
King's College Cambridge	Kings_191_1.xml	fa	16	1594	1594
King's College Cambridge	Kings_191_5.xml	fa	16	1598	1598
King's College Cambridge	Kings_211.xml	fa	16	1577	1577
King's College Cambridge	Kings_32.xml	fa	16	1534	1534
King's College Cambridge	Kings_77.xml	fa	16	1596	1596
King's College Cambridge	Kings_146.xml	ar	17	1656	1656
King's College Cambridge	Kings_147.xml	ar	17	1697	1697
King's College Cambridge	Kings_150.xml	ar	17	1669	1669
King's College Cambridge	Kings_183.xml	ar	17	1666	1666
King's College Cambridge	Kings_236.xml	ar	17	1695	1695
King's College Cambridge	Kings_237_1.xml	ar	17	1697	1697
King's College Cambridge	Kings_243.xml	ar	17	1634	1634
King's College Cambridge	Kings_30.xml	ar	17	1637	1637
King's College Cambridge	Kings_38.xml	ar	17	1683	1683
King's College Cambridge	Kings_51.xml	ar	17	1700	1700
King's College Cambridge	Kings_78.xml	ar	17	1654	1654
King's College Cambridge	Kings_91.xml	ar	17	1664	1665
King's College Cambridge	Kings_203.xml	ar+fa	17	1611	1612
King's College Cambridge	Kings_1.xml	fa	17	1671	1671
King's College Cambridge	Kings_100_1.xml	fa	17	1645	1645
King's College Cambridge	Kings_110.xml	fa	17	1610	1611
King's College Cambridge	Kings_115.xml	fa	17	1662	1662
King's College Cambridge	Kings_138_4.xml	fa	17	1667	1667
King's College Cambridge	Kings_151.xml	fa	17	1690	1690
King's College Cambridge	Kings_163.xml	fa	17	1670	1670
King's College Cambridge	Kings_178.xml	fa	17	1685	1685
King's College Cambridge	Kings_18.xml	fa	17	1698	1698
King's College Cambridge	Kings_181.xml	fa	17	1650	1650
King's College Cambridge	Kings_184.xml	fa	17	1641	1641
King's College Cambridge	Kings_189.xml	fa	17	1621	1621
King's College Cambridge	Kings_195.xml	fa	17	1665	1665
King's College Cambridge	Kings_206.xml	fa	17	1680	1680
King's College Cambridge	Kings_213.xml	fa	17	1682	1682
King's College Cambridge	Kings_215.xml	fa	17	1639	1639
King's College Cambridge	Kings_219.xml	fa	17	1611	1611
King's College Cambridge	Kings_245.xml	fa	17	1676	1676
King's College Cambridge	Kings_246.xml	fa	17	1668	1668
King's College Cambridge	Kings_256_1.xml	fa	17	1612	1612
